“Good Fighters” and “Great Negotiators”: Donald Trump Is Weirdly Full of Praise for the Taliban, 3 hours ago, In April 2020, as the coronavirus was engulfing the U.S., then president Donald Trump declared at his then daily coronavirus briefing,..., https://www.vanityfair.com/news/2021/08/donald-trump-taliban-good-fighters-great-negotiators  
How Trump's 'World of Bullshit' Unleashed Today's Delta Surge, 2 weeks ago, Dr. Irwin Redlener speaks with Harry Siegel about Biden's messaging mistakes Trump's terrible anti-science legacy and much more., https://www.thedailybeast.com/how-trumps-world-of-bullshit-unleashed-todays-delta-hell  
Where Trump’s Conspiracy Theory About Who Shot Ashli Babbitt Came From, 1 month ago, Trump said he had heard that the police officer “was the head of security for a certain high official — a Democrat.” Some background … After the..., https://fivethirtyeight.com/features/where-trumps-conspiracy-theory-about-who-shot-ashli-babbitt-came-from/  
Trump blog page shuts down for good, 2 months ago, Former President Donald Trump's blog has been permanently shut down. The page "From the Desk of Donald J. Trump" has been scrubbed from..., https://www.cnbc.com/2021/06/02/trump-blog-page-shuts-down-for-good.html  
Pressure Mounting To Launch 'McMafia Law' Probe Into Trump's Scottish Golf Courses, 2 weeks ago, Manhattan district attorney's charges against the Trump Organization and its chief financial officer add fuel to fight to reveal cash..., https://www.huffpost.com/entry/trump-scottish-golf-courses-mcmafia-law_n_610cabd7e4b075592c79bc0b  
Trump launches new 'communications' platform, 3 months ago, Donald Trump has launched a new "communications" website which says it will publish content "straight from the desk" of the former US president..., https://www.bbc.com/news/technology-56989500  
Trump sues Twitter Google and Facebook alleging 'censorship', 1 month ago, Former US president Donald Trump has filed a lawsuit against tech giants Google Twitter and Facebook claiming that he is the victim of..., https://www.bbc.com/news/world-us-canada-57754435  
Facebook bans 'voice of Trump' from platform, 4 months ago, Facebook has removed a video of former US President Donald Trump from the page of his daughter-in-law Lara Trump., https://www.bbc.com/news/world-us-canada-56598862  
Donald Trump calls Bitcoin 'a scam against the dollar', 2 months ago, Former US President Donald Trump has told Fox Business that he sees Bitcoin as a "scam" affecting the value of the US dollar., https://www.bbc.com/news/business-57392734  
Donald Trump's wealth takes tumble during presidency, 5 months ago, Donald Trump's net worth dropped by about $700m to $2.3bn (£1.65bn) during his time as president according to the Bloomberg Billionaires..., https://www.bbc.com/news/business-56438914  
Trump’s future: Nine possibilities, 6 months ago, As former President Donald Trump's second impeachment trial begins it shines a light on a new reality: although it's been nearly 100 days..., https://www.brookings.edu/blog/fixgov/2021/02/05/trumps-future-nine-possibilities/  
At Once Diminished and Dominating Trump Begins His Next Act, 2 months ago, Trump in person. But when he spoke on Saturday night to the North Carolina Republican convention in what was billed as the resumption of his..., https://www.nytimes.com/2021/06/05/us/politics/donald-trump-republican-convention-speech.html  
What next for Trump - and Trumpism?, 6 months ago, Donald Trump ran for president as an outsider challenging the Republican establishment. His own party's leaders and rivals for the presidential..., https://www.bbc.com/news/world-us-canada-55773123  
Facebook Oversight Board delays decision about Trump's possible return, 4 months ago, Mr Trump was banned from Facebook in January after the Capitol Hill riots. The Board said the delay was due to the time it has taken to review..., https://www.bbc.com/news/technology-56781104  
US historians on what Donald Trump's legacy will be, 6 months ago, What's Trump's key legacy? Donald Trump will be remembered as the first president to be impeached twice. He fed the myth that the election was..., https://www.bbc.com/news/world-us-canada-55640427  
Trump's Planned Return Isn't Really a Joke, 2 months ago, Former President Donald Trump is still claiming that he really won the election and is now saying he'll be “reinstated” to office by August..., https://www.bloomberg.com/opinion/articles/2021-06-04/donald-trump-s-planned-return-isn-t-really-a-joke  
A weekend of demagoguery shows why Trump can't be ignored, 1 month ago, (CNN) Nothing can destroy former President Donald Trump in the eyes of those who love him one reason why his hold on American politics..., https://www.cnn.com/2021/07/12/politics/donald-trump-republicans-cpac/index.html  
'Not an easy transition': Inside Trump's unconventional first months out of office, 3 months ago, Palm Beach Florida (CNN) Most Mondays and Tuesdays former President Donald Trump skips golf to confer with aides about the week ahead., https://www.cnn.com/2021/04/28/politics/trump-post-presidency/index.html  
Legal storm clouds gather over Donald Trump’s future, 2 months ago, Donald Trump no longer insulated by claims of presidential protections faces a host of increasingly serious legal problems in some of the..., https://www.theguardian.com/us-news/2021/jun/08/trump-legal-threat-investigations-courts  
Facebook to suspend Trump’s account for two years, 2 months ago, The company suspended Trump's Facebook and Instagram accounts over posts in which he appeared to praise the actions of the rioters saying that..., https://www.theguardian.com/us-news/2021/jun/04/facebook-donald-trump-oversight-board-instagram  
“I’m Getting the Word Out”: Inside the Feverish Mind of Donald Trump Two Months After Leaving the White House, 1 month ago, Trump had invited us to Mar-a-Lago to interview him for this book. He had declined an interview for our first book about his presidency and..., https://www.vanityfair.com/news/2021/07/the-feverish-mind-of-trump-after-leaving-the-white-house  
Trump's false reality is being exposed on multiple fronts, 1 month ago, (CNN) Former President Donald Trump is facing a wall of accountability and truth as new revelations and investigations expose his abuses of..., https://www.cnn.com/2021/06/29/politics/donald-trump-reality-check/index.html  
Donald Trump’s Odds of Going to Prison Just Skyrocketed, 1 month ago, Three years after it began its criminal investigation of Donald Trump's Trump Organization and its executives the Manhattan District..., https://www.vanityfair.com/news/2021/06/trump-organization-allen-weisselberg-criminal-charges  
Trump Was Not Indicted. But the Charges Still Threaten Him., 1 month ago, Trump's public image — the business of the businessman — in a way no other investigation has done. The fallout could be significant. An..., https://www.nytimes.com/2021/07/01/nyregion/trump-organization-indictment.html  
This is very bad news for Donald Trump, 1 month ago, Trump and his family business with the filing of criminal charges. Finally the wait is over. But in part because the indictment does not..., https://www.cnn.com/2021/07/02/opinions/trump-organization-charges-bad-news-rodgers/index.html  
Yes Donald Trump's final days in office were even worse than we thought, 1 month ago, (CNN) Donald Trump's final days as president were defined by near-total chaos as House Democrats moved to impeach him for his action (and..., https://www.cnn.com/2021/07/13/politics/donald-trump-books-last-days-2020/index.html  
Talk of Trump 2024 run builds as legal pressure intensifies, 2 months ago, WASHINGTON (AP) — Donald Trump was calling into yet another friendly radio show when he was asked as he often is whether he's planning a..., https://apnews.com/article/michael-pence-donald-trump-campaign-2016-election-2020-government-and-politics-7306533132e2fa9aa0e9b5da60db9420  
Donald Trump and Kevin McCarthy meet in Bedminster as 1/6 committee hearing looms, 1 month ago, (CNN) House GOP Leader Kevin McCarthy met with Donald Trump on Thursday at the former President's Bedminster New Jersey golf club as the..., https://www.cnn.com/2021/07/15/politics/donald-trump-kevin-mccarthy-meeting/index.html  
EXPLAINER: How could the indictment hurt Trump's company?, 1 month ago, NEW YORK (AP) — The criminal tax fraud charges unsealed against Donald Trump's company Thursday are a blow to a business already reeling..., https://apnews.com/article/trump-organization-what-to-know-dc1e69002933714408bd5b301d14bd30  
What to expect from Trump's summer grievance tour, 2 months ago, Former President Donald Trump told One America News Network he's planning a ... As New Yorkers learned long ago Trump is a truly gifted..., https://www.cnn.com/2021/05/31/opinions/trump-rallies-return-greivances-media-dantonio/index.html  
'Not who we are as a country': Elise Stefanik once harshly blasted Trump's rhetoric and policies, 3 months ago, (CNN) New York Rep. Elise Stefanik one of former President Donald Trump's loudest defenders in Congress once harshly attacked Trump over..., https://www.cnn.com/2021/05/07/politics/kfile-elise-stefanik-trump-comments/index.html  
Pence Diverging From Trump Says He Was ‘Proud’ to Certify Election, 1 month ago, In a speech former Vice President Mike Pence went the furthest he has gone yet in distancing himself from Donald Trump and the Capitol riot., https://www.nytimes.com/2021/06/24/us/politics/mike-pence-trump.html  
Justice Department says Trump's reinstatement talk could fuel more violence from his supporters, 1 month ago, “Former President Trump continues to make false claims about the election insinuate that he may be reinstalled in the near future as President..., https://www.cnn.com/2021/07/09/politics/justice-department-trump-warning/index.html  
Trump Seeking to Maintain G.O.P. Sway Holds First Rally Since Jan. 6, 1 month ago, Trump and whose primary challenger Max Miller was the reason for Mr. Trump's visit. The former president praised Mr. Miller as they appeared..., https://www.nytimes.com/2021/06/26/us/politics/trump-rally-ohio.html  
The Persistent Fantasy of a Trump Knockout Punch, 1 month ago, For the past four years Donald Trump's critics have harbored a persistent fantasy that there would be one definitive moment when he would..., https://www.newyorker.com/news/letter-from-bidens-washington/the-persistent-fantasy-of-a-trump-knockout-punch  
How Trump Steered Supporters Into Unwitting Donations, 4 months ago, Demands for refunds spiked. Complaints to banks and credit card companies soared. But the money helped keep Donald Trump's struggling campaign..., https://www.nytimes.com/2021/04/03/us/politics/trump-donations.html  
Report: Prosecutors Have Obtained Damning Information Allegedly Implicating Trump in His Company’s Crimes, 1 month ago, Weeks after the Trump Organization and its longtime CFO ... information concerning Donald Trump's involvement in the crimes his company and..., https://www.vanityfair.com/news/2021/07/jennifer-weisselberg-donald-trump-prosecutors  
Trump’s Inner Circle Is Reportedly Soiling Itself at the Likelihood of Criminal Charges as It Should Be, 2 months ago, Trump's Inner Circle Is Reportedly Soiling Itself at the Likelihood of Criminal Charges as It Should Be. Trumpworld is said to be panicked..., https://www.vanityfair.com/news/2021/05/trump-inner-circle-grand-jury-panick  
Trump's August election reinstatement theory is even worse than it looks, 2 months ago, Trump's embrace of this new delusional conspiracy shows how the right's doom loop of craziness works., https://www.msnbc.com/opinion/trump-s-august-election-reinstatement-theory-even-worse-it-looks-n1269716  
Trump told chief of staff Hitler ‘did a lot of good things’ book says, 1 month ago, Bender writes that Kelly did his best to overcome Trump's “stunning disregard for history”. “Senior officials described his understanding of..., https://www.theguardian.com/us-news/2021/jul/06/donald-trump-hitler-michael-bender-book  
Kremlin papers appear to show Putin’s plot to put Trump in White House, 1 month ago, Vladimir Putin personally authorised a secret spy agency operation to support a “mentally unstable” Donald Trump in the 2016 US presidential..., https://www.theguardian.com/world/2021/jul/15/kremlin-papers-appear-to-show-putins-plot-to-put-trump-in-white-house  
Trump's back. Here's what his re-entry means for 2024., 2 months ago, Trump's back. Here's what his re-entry means for 2024. His return to the electoral battlefield this weekend is the kickoff for a summer of rally..., https://www.nbcnews.com/politics/donald-trump/trump-s-back-here-s-what-his-re-entry-means-n1269136  
Trump Organization Could Face Criminal Charges in D.A. Inquiry, 1 month ago, The Manhattan district attorney's office has informed Donald J. Trump's lawyers that it is considering criminal charges against his family..., https://www.nytimes.com/2021/06/25/nyregion/trump-organization-criminal-charges.html  
Former President Trump Losing Support From Republicans Poll Finds, 3 months ago, That is a decline from 50% and the first time since July 2019 that party supporters outnumbered Trump supporters., https://www.usnews.com/news/politics/articles/2021-04-27/president-trump-losing-support-from-republicans-poll-finds  
Trump impeached for 'inciting' US Capitol riot in historic second charge, 7 months ago, Donald Trump has become the first president in US history to be impeached twice after being charged with "incitement of insurrection" over..., https://www.bbc.com/news/world-us-canada-55656385  
Ivanka Trump and Jared Kushner distance themselves from the former President and his constant complaints, 1 month ago, (CNN) With each passing day away from Washington former President Donald Trump's grievances continue unabated., https://www.cnn.com/2021/06/23/politics/donald-trump-ivanka-trump-jared-kushner/index.html  
'They're not going to f**king succeed': Top generals feared Trump would attempt a coup after election according to new book, 1 month ago, Washington (CNN) The top US military officer Chairman of the Joint Chiefs Gen. Mark Milley was so shaken that then-President Donald Trump..., https://www.cnn.com/2021/07/14/politics/donald-trump-election-coup-new-book-excerpt/index.html  
Trump finally concedes Biden will become president, 7 months ago, President Donald Trump acknowledged for the first time that President-elect Joe Biden's administration will take charge on Jan. 20., https://www.cnbc.com/2021/01/07/trump-for-first-time-acknowledges-new-administration-will-take-office-jan-20.html  
Donald Trump’s final speech as president: Full transcript, 6 months ago, Just prior to his final Air Force One flight as president Donald Trump promised: 'We will be back in some form.' President Donald Trump..., https://www.aljazeera.com/news/2021/1/20/trumps-final-speech-as-president-full-transcript  
Trump’s out-of-power agenda: Retribution against foes commanding the spotlight and total domination of GOP, 3 months ago, Trump's out-of-power agenda: Retribution against foes commanding the spotlight and total domination of GOP. Former president Donald Trump..., https://www.washingtonpost.com/politics/trump-republicans-retribution/2021/05/07/daf0cd4e-ae7c-11eb-b476-c3b287e52a01_story.html  
Trump family members got ‘inappropriately close’ to Secret Service agents book claims, 3 months ago, Concerns over bonds involving Trump's then daughter-in-law Vanessa and daughter Tiffany revealed in Carol Leonnig's Zero Fail., https://www.theguardian.com/us-news/2021/may/11/trump-family-members-secret-service  
Fact Check-Claims Trump will be reinstated on August 13 stem from debunked conspiracy theories, 1 month ago, Users are falsely claiming that former U.S. President Donald Trump will be reinstated on Aug. 13 2021. This claim stems from a conspiracy..., https://www.reuters.com/article/factcheck-trump-reinstated-idUSL1N2OV1W3  
The 5 key elements of Trump's Big Lie and how it came to be, 2 months ago, (CNN) Former President Donald Trump has spent months spreading lies about the 2020 election which he himself is now calling "THE BIG LIE"..., https://www.cnn.com/2021/05/19/politics/donald-trump-big-lie-explainer/index.html  
This is Trump's heaping list of legal problems post-impeachment, 6 months ago, Out of office and without the protections that the presidency afforded him Trump is now facing multiple criminal investigations civil state..., https://www.cnn.com/2021/02/13/politics/trump-legal-problems-post-impeachment/index.html  
Donald Trump’s Odds of Staying Out of Prison Are Rapidly Dwindling, 4 months ago, Now two and half months after leaving the White House have Trump's legal fortunes miraculously improved? In a word no. In three words hell..., https://www.vanityfair.com/news/2021/03/donald-trump-legal-troubles  
Trump is sliding toward online irrelevance. His new blog isn’t helping., 2 months ago, On the Internet former president Donald Trump is sliding toward something he has fought his entire life: irrelevance., https://www.washingtonpost.com/technology/2021/05/21/trump-online-traffic-plunge/  
Explosive Interview Directly Implicates Trump in Tax Scheme, 1 month ago, A witness in the New York investigation against the Trump Organization has told prosecutors that Donald Trump personally guaranteed he would..., https://www.thedailybeast.com/explosive-interview-directly-implicates-donald-trump-in-tax-scheme  
Trump on Jan. 6 insurrection: 'These were great people', 1 month ago, Former President Donald Trump on Sunday widely praised those who attended the Jan. 6 rally that preceded the insurrection at the Capitol..., https://www.politico.com/news/2021/07/11/trump-jan-6-insurrection-these-were-great-people-499165  
Biden cancels Trump’s planned ‘Garden of American Heroes’, 3 months ago, In an executive order of his own Biden abolished the Trump-formed task force to create the new monument which the former president proposed..., https://www.aljazeera.com/news/2021/5/14/biden-cancels-trumps-planned-garden-of-american-heroes  
Trump's Business Hauled In $2.4 Billion During Four Years He ..., 1 month ago, Forbes estimates the pandemic helped wipe about $200 million off Trump's top line last year. I n April 2017 Press Secretary Sean Spicer took..., https://www.forbes.com/sites/danalexander/2021/07/19/trumps-business-hauled-in-24-billion-during-four-years-he-served-as-president/  
AP NEWS Trump's 'Big Lie' imperils Republicans who don't embrace ..., 3 months ago, Everyone enmeshed in Trump's relentless election claims agrees a “Big Lie” is at the heart of the matter. President Joe Biden says so. Cheney..., https://apnews.com/article/michael-pence-donald-trump-election-2020-government-and-politics-0c07947f9fd2b9911b3006f0fc128ffd  
Trump's new chief spokeswoman Liz Harrington has been a serial promoter of election lies, 2 months ago, Washington (CNN) Former President Donald Trump's new chief spokeswoman has been a serial promoter of lies about the 2020 election., https://www.cnn.com/2021/06/18/politics/fact-check-liz-harrington-trump-spokeswoman-election/index.html  
Trump said whoever 'leaked' info on his White House bunker stay should be 'executed' new book claims, 1 month ago, Washington (CNN) Then-President Donald Trump told a number of his ... "Trump boiled over about the bunker story as soon as they arrived and..., https://www.cnn.com/2021/07/13/politics/trump-white-house-bunker-leak-executed-treason-book-claims/index.html  
Trump’s Battle to Win the First 100 Days, 3 months ago, Trump's Battle to Win the First 100 Days. The former president has been on an increasingly manic crusade to knock his successor and buff his own..., https://www.politico.com/news/magazine/2021/04/29/donald-trump-100-days-484926  
Melania’s jacket and nine other defining images of Trump's presidency, 6 months ago, As Donald Trump comes towards the end of his presidency we've put together a selection of striking moments from his four years in office., https://www.bbc.com/news/world-us-canada-55708411  
The role of misinformation in Trump’s insurrection, 7 months ago, In addition President Donald Trump has proclaimed since the election that it was stolen from him there was massive fraud and the Joe Biden's..., https://www.brookings.edu/blog/techtank/2021/01/11/the-role-of-misinformation-in-trumps-insurrection/  
In Trump's Jan. 6 recast attackers become martyrs heroes, 1 month ago, The fact inversion about the siege is the latest in Trump's contorted oeuvre of the “big lie” compendium the most specious of which is that the..., https://apnews.com/article/capitol-siege-trump-misinformation-aa051fa751d718407638dbe308647a7a  
Actually Trump Was NOT Wearing His Pants Backward At A ..., 2 months ago, The focus on Trump's attire overshadowed his speech Saturday night at the North Carolina Republican Party's state convention as people weighed..., https://www.npr.org/2021/06/07/1003916275/trump-pants-backward-fact-check  
Democrats renew effort to get Donald Trump’s financial records, 3 months ago, House committee is arguing to federal judge that with Trump out of office he no longer has a viable claim to withhold materials., https://www.theguardian.com/us-news/2021/may/08/democrat-house-committee-judge-trump-subpoena-financial-records  
Trump Net Worth 2021: Business Empire at Risk from Covid Capitol ..., 5 months ago, Trump's net worth is down to $2.3 billion from $3 billion when he became president according to the Bloomberg Billionaires Index. The pandemic he promised..., https://www.bloomberg.com/graphics/2021-donald-trump-net-worth-business/  
Inside the remarkable rift between Donald Trump and Mike Pence, 7 months ago, Vice President Pence was in hiding from a violent mob of Trump supporters in the Capitol last Wednesday when the presidential tweet..., https://www.washingtonpost.com/politics/trump-pence-breakuo-capitol-riot/2021/01/11/6a6aa052-5357-11eb-89bc-7f51ceb6bd57_story.html  
‘He’s screwed over so many publishers’: Trump confronts a skeptical book industry, 2 months ago, Almost five months after leaving office major publishing houses still are wary of publishing a book by former President Donald Trump..., https://www.politico.com/news/2021/06/15/trump-book-publishers-494559  
Top US general rejected Trump suggestions military should 'crack skulls' during protests last year new book claims, 1 month ago, Washington (CNN) The top US general repeatedly pushed back on then-President Donald Trump's argument that the military should intervene..., https://www.cnn.com/2021/06/24/politics/bender-book-trump-milley-protests/index.html  
Trump supporters could be incited to future violence by his continued promotion of 2020 election lies DOJ and judges say, 3 months ago, Former President Donald Trump's continued promotion of the “big lie” about the 2020 election could still incite his followers to violence..., https://www.cnn.com/2021/04/24/politics/trump-capitol-rioters-future-threat/index.html  
Former President Donald Trump acquitted in 2nd impeachment trial, 6 months ago, During the trial House impeachment managers argued that the Jan. 6 riot was Trump's final attempt to overturn the presidential election. They..., https://abcnews.go.com/Politics/president-donald-trump-acquitted/story%3Fid%3D75853994  
It’s been exactly one year since Trump suggested injecting bleach. We’ve never been the same., 3 months ago, One year ago today President Donald Trump took to the White House briefing room and encouraged his top health officials to study the..., https://www.politico.com/news/2021/04/23/trump-bleach-one-year-484399  
Drunken Giuliani urged Trump to ‘just say we won’ on election night book says, 1 month ago, As key states started to slip away from Trump Rudy Giuliani repeatedly urged former president to lie according to new book., https://www.theguardian.com/books/2021/jul/13/rudy-giuliani-trump-book  
The 30 most bizarre lines from Donald Trump's interview with Sean Hannity, 2 months ago, This is Trump's analysis of President Joe Biden's summit with Russian President Vladimir Putin. Which is sort of ironic because when Trump got..., https://www.cnn.com/2021/06/17/politics/donald-trump-sean-hannity/index.html  
US election: Trump won't commit to peaceful transfer of power, 10 months ago, However President Trump's opponent Democrat Joe Biden has previously said that in this scenario he believes the military would be deployed to..., https://www.bbc.com/news/election-us-2020-54274115  
Trump steps out of the White House and into a company in crisis, 6 months ago, Donald Trump returns to his company this week as it faces a deepening crisis with key properties bleeding revenue and its bankers..., https://www.washingtonpost.com/politics/trump-company-financial-problems/2021/01/21/3899b7e4-5c25-11eb-8bcf-3877871c819d_story.html  
Parler reportedly refused to ban Trump’s critics as part of discussions to bring him onboard, 1 month ago, The alternative social network Parler and representatives of former president Donald Trump were reportedly considering an idea to make Trump..., https://www.theverge.com/2021/6/28/22554880/parler-ban-trump-criticize-book-excerpt  
Ticket sales are moving slowly for the coming Trump-O’Reilly stadium tour, 1 month ago, Donald Trump is having trouble selling advance tickets for his upcoming speaking tour with conservative pundit Bill O'Reilly according to..., https://www.politico.com/news/2021/07/16/trump-oreilly-tickets-499795  
Republicans acquitted Trump again but this time is different, 6 months ago, (CNN) Former President Donald Trump's second acquittal by the US Senate proved the enduring power he holds over the Republican Party..., https://www.cnn.com/2021/02/14/politics/donald-trump-impeachment-republican-vote/index.html  
Inside Donald Trump’s Last Days in the White House and Plans for a Comeback, 1 month ago, President Trump and his children Donald Trump Jr. and Ivanka Trump make their way to board Air Force One Jan. 4. Photo: MANDEL NGAN/AFP/Getty..., https://www.wsj.com/articles/inside-donald-trumps-last-days-in-the-white-house-and-plans-for-a-comeback-11625759920  
Secret Service extension for Trump’s adult children cost $140000 in a month, 3 months ago, Ordinarily family members of a president lose their security detail when they leave office. But in the case of the four Trump siblings and two..., https://www.theguardian.com/us-news/2021/may/08/trump-secret-service-detail-children-post-white-house  
Democrats demand testimony from Trump's attorneys general as media executives seek answers, 2 months ago, What did Trump know? Coming congressional investigations will likely seek to establish whether the former President orchestrated the demands for..., https://www.cnn.com/2021/06/14/politics/justice-department-donald-trump-democrats-media/index.html  
DHS is concerned about Trump reinstatement conspiracy theory top official says, 1 month ago, The conspiracy theory that Donald Trump will be reinstated as president in August has sparked concerns at the Department of Homeland..., https://www.politico.com/news/2021/06/24/dhs-concerned-trump-reinstatement-496050  
Woes mount for legal loyalists who pushed Trump’s election conspiracies, 2 months ago, Take Sidney Powell a pro-Trump conspiracy promoter and ex-federal prosecutor. After a short stint on Trump's legal team last December where..., https://www.theguardian.com/us-news/2021/jun/16/trump-election-legal-lawyers-sidney-powell-l-lin-wood  
How America Changed During Trump's Presidency, 7 months ago, Donald Trump stunned the political world in 2016 when he became the first person without government or military experience ever to be..., https://www.pewresearch.org/2021/01/29/how-america-changed-during-donald-trumps-presidency/  
Trump’s new lawsuits against social media companies are going nowhere fast, 1 month ago, The suits allege that Twitter Facebook and YouTube violated Trump's First Amendment rights by booting him from their platforms but the First..., https://techcrunch.com/2021/07/07/trump-twitter-facebook-youtube-lawsuits-section-230-first-amendment/  
Trump is isolated and angry at aides for failing to defend him as he is impeached again, 7 months ago, With less than seven days remaining in his presidency Trump's inner circle is shrinking offices in his White House are emptying and the..., https://www.washingtonpost.com/politics/trump-isolated-impeachment/2021/01/13/0595675a-55b6-11eb-a931-5b162d0d033d_story.html  
Colbert on Trump’s first rally since the Capitol riot: ‘Why is he allowed to have rallies after that?’, 1 month ago, ' With most late-night shows on holiday Colbert recaps Trump's rally in Ohio and William Barr's schism with his former boss., https://www.theguardian.com/culture/2021/jun/29/colbert-trump-rally-capitol-attack-late-night-tv  
“Good Fighters” and “Great Negotiators”: Donald Trump Is Weirdly Full of Praise for the Taliban, 4 hours ago, In April 2020 as the coronavirus was engulfing the U.S. then president Donald Trump declared at his then daily coronavirus briefing..., https://www.vanityfair.com/news/2021/08/donald-trump-taliban-good-fighters-great-negotiators  
Trump: US 'humiliated' over Afghan withdrawal, 2 hours ago, When Biden announced he would stick to Trump's plan to withdraw U.S. troops from Afghanistan Republican reaction was mixed and largely muted., https://www.marca.com/en/lifestyle/us-news/2021/08/18/611d6736e2704e82078b456c.html  
Trump 'fully supported' Afghanistan withdrawal John Bolton says, 1 day ago, Bolton was Trump's national security advisor from 2018 to 2019. Trump criticized Biden over Afghanistan but Bolton said Trump "fully supported"..., https://www.businessinsider.com/trump-fully-supported-afghanistan-withdrawal-john-bolton-says-2021-8  
LD16 Flashpoint: Former Trump Com. Dir. Spicer to Join Pappas for ..., 5 hours ago, Sean Spicer who served as communications director and press secretary for President Donald Trump will campaign with fellow Republican Mike..., https://www.insidernj.com/ld16-flashpoint-former-trump-com-dir-spicer-join-pappas-campaign-event/  
Kushner pal hit with state charges months after Trump pardon, 2 hours ago, NEW YORK (AP) — A newspaper editor friend of former President Donald Trump's son-in-law Jared Kushner was hit Wednesday with state..., https://www.politico.com/news/2021/08/18/kurson-state-charges-506050  
Fox host Maria Bartiromo goads Trump into bashing coronavirus ..., 5 hours ago, It's also the day in which a Fox Business Network host tried hard to goad former president Donald Trump into questioning that effort — and..., https://www.washingtonpost.com/politics/2021/08/18/trump-went-fox-promoted-vaccines-then-host-goaded-him-into-bashing-boosters/  
Democrats plan to greet Trump with ‘Welcome to Alabama Liar’ billboards, 12 hours ago, A top official with the Alabama Democratic Party says former President Trump's rally in Cullman on Saturday night is a bad idea because of..., https://www.al.com/news/2021/08/democrats-plan-to-greet-trump-with-welcome-to-alabama-liar-billboards.html  
Ex-defense secretary: Trump's push to get US troops out of Afghanistan possibly 'undermined' deal with Taliban, 12 hours ago, Former Defense Secretary Mark Esper said Tuesday that he was concerned that then-President Donald Trump “undermined” the US'$2 2020..., https://www.cnn.com/2021/08/17/politics/mark-esper-donald-trump-taliban-afghanistan-cnntv/index.html  
Does Trump’s endorsement really carry the day in local elections?, 1 day ago, Analysis: Trump thought he'd use the midterm primaries to punish his enemies and tighten his grip on the party. It's not working out quite..., https://www.theguardian.com/us-news/2021/aug/17/donald-trump-influence-local-midterm-elections  
Jeffrey Toobin under fire for column urging Trump escape prosecution, 3 hours ago, CNN's Jeffrey Toobin has been slammed for writing an opinion column arguing that former president Donald Trump should not face criminal..., https://www.independent.co.uk/news/world/americas/us-politics/cnn-jeffrey-toobin-column-trump-b1904895.html  
Analysis | Trump allies push anti-refugee message — while Trump ..., 5 hours ago, former Trump adviser Steve Cortes tweeted Tuesday night alongside a picture of Afghan evacuees departing Kabul on a U.S. military aircraft., https://www.washingtonpost.com/politics/2021/08/18/trump-allies-push-anti-refugee-message-while-trump-himself-undercuts-them/  
Regrets: Trump would beat Biden today more women and blacks support, 8 hours ago, By a six-point margin 43%-37% likely voters would pick Trump over Biden “if the next presidential election were held today.” The details of..., https://news.yahoo.com/regrets-trump-beat-biden-today-141100643.html  
Trump judge orders Biden to reinstate Trump’s ‘Remain in Mexico’ immigration policy, 1 day ago, Option two is the one implemented by Trump's Remain in Mexico policy. When an asylum seeker arrives by land from Mexico the government may “..., https://www.vox.com/2021/8/17/22627107/trump-judge-remain-in-mexico-matthew-kacsmaryk-immigration-asylum-joe-biden-donald-trump  
Trump goes off script to attack Bush in Hannity interview, 10 hours ago, In a televised interview with Fox News host Sean Hannity Mr Trump said: “Think of it we took this horrible place it was the worst decision to..., https://www.independent.co.uk/news/world/americas/us-politics/trump-bush-sean-hannity-afghanistan-b1904408.html  
Trump didn't say he 'trusted' Taliban but did plan earlier Afghanistan ..., 1 day ago, Trump signed a deal with the Taliban that subject to conditions would have resulted in the complete withdrawal of U.S. troops from Afghanistan..., https://www.politifact.com/factchecks/2021/aug/17/occupy-democrats/trump-didnt-say-he-trusted-taliban-planned-earlier/  
‘Short and not especially sweet’: Lindsey Graham called Biden over Trump support, 2 days ago, The Republican senator told the president his attacks on his son Hunter were the 'bare minimum' to satisfy Trump supporters., https://www.theguardian.com/us-news/2021/aug/16/lindsey-graham-joe-biden-hunter-call-trump-support  
First look: Trump alumni plan voting group, 1 hour ago, Reality check: Although election security is a hot issue with Republicans even Bill Barr who was attorney general under President Trump said..., https://www.axios.com/trump-voting-election-integrity-voter-id-6bf5dcdb-d14b-43b1-b304-e42cad31a376.html  
Biden Is Expanding Trump’s War on “Domestic Violent Extremism” — and It’s Sweeping Up Black People, 12 hours ago, Former President Donald Trump's reelection campaign leveraged the crackdown in its marketing; by contrast the Biden administration has made..., https://theintercept.com/2021/08/18/civil-disorder-prosecutions-racial-justice-protests-extremism/  
Analysis | Biden Trump and Afghanistan: Statements that haven't ..., 1 day ago, In March 2020 President Donald Trump approved an agreement with the Taliban (not the Afghan government) for U.S. forces to leave the..., https://www.washingtonpost.com/politics/2021/08/17/biden-trump-afghanistan-statements-that-havent-aged-well/  
GOP Quietly Scrubs Webpage Detailing Trump's 'Historic Peace Agreement With the Taliban', 2 days ago, The GOP has pulled a webpage praising Donald Trump over his administration's “historic peace agreement with the Taliban., https://gizmodo.com/gop-quietly-scrubs-webpage-detailing-trumps-historic-pe-1847492947  
"The US Destroyed the Middle East" Trump Admits in New Interview, 14 hours ago, Former US President Donald Trump admitted on Tuesday that America destroyed the Middle East by invading Afghanistan almost 20 years ago., https://greekreporter.com/2021/08/18/us-destroyed-middle-east-trump-admits/  
